         10689140 function calls (10600747 primitive calls) in 482.068 seconds

   Ordered by: cumulative time
   List reduced from 6342 to 40 due to restriction <40>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    24460   10.170    0.000   16.511    0.001 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\integrator.py:68(_compute_convergence_fraction)
   441843   14.085    0.000   14.085    0.000 {built-in method torch.sum}
   546713    9.334    0.000    9.334    0.000 {built-in method torch.exp}
    88056    0.934    0.000    6.187    0.000 C:\Python312\Lib\site-packages\torch\functional.py:1698(norm)
    88056    5.172    0.000    5.172    0.000 {built-in method torch._C._linalg.linalg_vector_norm}
     1263    1.487    0.001    4.553    0.004 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\level_vectorized.py:216(predict_class_scores)
1204/1203    0.002    0.000    4.529    0.004 C:\Users\fredm\AppData\Roaming\Python\Python312\site-packages\sklearn\utils\_param_validation.py:185(wrapper)
        1    0.080    0.080    4.137    4.137 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\experiments\profile_training_runtime.py:46(load_fashion_mnist_subset)
        1    0.000    0.000    3.977    3.977 C:\Users\fredm\AppData\Roaming\Python\Python312\site-packages\sklearn\datasets\_openml.py:754(fetch_openml)
        5    0.000    0.000    3.977    0.795 C:\Users\fredm\AppData\Roaming\Python\Python312\site-packages\sklearn\datasets\_openml.py:62(wrapper)
        1    0.000    0.000    3.975    3.975 C:\Users\fredm\AppData\Roaming\Python\Python312\site-packages\sklearn\datasets\_openml.py:572(_download_data_to_bunch)
        1    0.013    0.013    3.975    3.975 C:\Users\fredm\AppData\Roaming\Python\Python312\site-packages\sklearn\datasets\_openml.py:436(_load_arff_response)
        1    0.000    0.000    3.171    3.171 C:\Users\fredm\AppData\Roaming\Python\Python312\site-packages\sklearn\datasets\_openml.py:534(_open_url_and_load_gzip_file)
        1    0.000    0.000    3.171    3.171 C:\Users\fredm\AppData\Roaming\Python\Python312\site-packages\sklearn\datasets\_arff_parser.py:463(load_arff_from_gzip_file)
        1    0.016    0.016    3.171    3.171 C:\Users\fredm\AppData\Roaming\Python\Python312\site-packages\sklearn\datasets\_arff_parser.py:311(_pandas_arff_parser)
        1    0.000    0.000    2.911    2.911 C:\Python312\Lib\site-packages\pandas\io\parsers\readers.py:868(read_csv)
        1    0.035    0.035    2.911    2.911 C:\Python312\Lib\site-packages\pandas\io\parsers\readers.py:583(_read)
        1    0.001    0.001    2.871    2.871 C:\Python312\Lib\site-packages\pandas\io\parsers\readers.py:1907(read)


