         10691899 function calls (10603507 primitive calls) in 461.518 seconds

   Ordered by: cumulative time
   List reduced from 6340 to 40 due to restriction <40>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    48920   10.202    0.000   59.061    0.001 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\coupling.py:56(bottom_up_force)
    97840   47.370    0.000   48.154    0.000 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\projection\spaces.py:127(project_up)
    48920   12.787    0.000   37.977    0.001 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\coupling.py:87(top_down_force)
    49764   24.606    0.000   24.976    0.001 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\projection\spaces.py:107(project_down)
    32/22    0.040    0.001   16.837    0.765 C:\Python312\Lib\site-packages\torch\_ops.py:316(fallthrough)
445540/445523    0.445    0.000   16.426    0.000 C:\Python312\Lib\site-packages\torch\_tensor.py:33(wrapped)
   445507   15.860    0.000   15.860    0.000 {method 'pow' of 'torch._C.TensorBase' objects}
    24460    9.757    0.000   15.744    0.001 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\integrator.py:68(_compute_convergence_fraction)
   441843   13.447    0.000   13.447    0.000 {built-in method torch.sum}
   546713    8.679    0.000    8.679    0.000 {built-in method torch.exp}
    88056    0.872    0.000    5.859    0.000 C:\Python312\Lib\site-packages\torch\functional.py:1698(norm)
    88056    4.913    0.000    4.913    0.000 {built-in method torch._C._linalg.linalg_vector_norm}
1204/1203    0.002    0.000    4.672    0.004 C:\Users\fredm\AppData\Roaming\Python\Python312\site-packages\sklearn\utils\_param_validation.py:185(wrapper)
     1263    1.466    0.001    4.484    0.004 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\level_vectorized.py:216(predict_class_scores)
        1    0.085    0.085    4.345    4.345 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\experiments\profile_training_runtime.py:46(load_fashion_mnist_subset)
        1    0.000    0.000    4.167    4.167 C:\Users\fredm\AppData\Roaming\Python\Python312\site-packages\sklearn\datasets\_openml.py:754(fetch_openml)
        5    0.000    0.000    4.167    0.833 C:\Users\fredm\AppData\Roaming\Python\Python312\site-packages\sklearn\datasets\_openml.py:62(wrapper)
        1    0.000    0.000    4.164    4.164 C:\Users\fredm\AppData\Roaming\Python\Python312\site-packages\sklearn\datasets\_openml.py:572(_download_data_to_bunch)
        1    0.013    0.013    4.164    4.164 C:\Users\fredm\AppData\Roaming\Python\Python312\site-packages\sklearn\datasets\_openml.py:436(_load_arff_response)
        1    0.000    0.000    3.335    3.335 C:\Users\fredm\AppData\Roaming\Python\Python312\site-packages\sklearn\datasets\_openml.py:534(_open_url_and_load_gzip_file)
        1    0.000    0.000    3.334    3.334 C:\Users\fredm\AppData\Roaming\Python\Python312\site-packages\sklearn\datasets\_arff_parser.py:463(load_arff_from_gzip_file)
        1    0.021    0.021    3.334    3.334 C:\Users\fredm\AppData\Roaming\Python\Python312\site-packages\sklearn\datasets\_arff_parser.py:311(_pandas_arff_parser)
        1    0.000    0.000    3.031    3.031 C:\Python312\Lib\site-packages\pandas\io\parsers\readers.py:868(read_csv)
        1    0.039    0.039    3.031    3.031 C:\Python312\Lib\site-packages\pandas\io\parsers\readers.py:583(_read)
        1    0.001    0.001    2.987    2.987 C:\Python312\Lib\site-packages\pandas\io\parsers\readers.py:1907(read)


